FIGHTER_LOSE;FIGHTER_WIN;METHOD;METHOD_DESC;PASS_LOSE;PASS_WIN;ROUND;STR_LOSE;STR_WIN;SUB_LOSE;SUB_WIN;TD_LOSE;TD_WIN;DATE
405;1113;1;44;0.0;6.0;1;4.0;20.0;0.0;1.0;0.0;1.0;2009-04-18 00:00:00
1349;1077;0;42;0.0;0.0;2;4.0;28.0;0.0;0.0;0.0;0.0;2009-05-23 00:00:00
1739;467;0;43;0.0;0.0;1;0.0;8.0;0.0;0.0;0.0;0.0;2009-05-23 00:00:00
1200;208;1;4;0.0;2.0;1;1.0;4.0;0.0;1.0;0.0;1.0;2009-05-23 00:00:00
1284;1624;1;19;0.0;1.0;1;3.0;0.0;0.0;1.0;0.0;1.0;2009-05-23 00:00:00
1324;1016;0;43;0.0;0.0;1;3.0;7.0;0.0;0.0;0.0;1.0;2009-05-23 00:00:00
67;1011;0;42;0.0;0.0;1;17.0;18.0;0.0;0.0;0.0;0.0;2009-05-23 00:00:00
182;1758;1;19;0.0;1.0;1;2.0;4.0;0.0;1.0;0.0;0.0;2009-05-23 00:00:00
1222;1216;0;43;0.0;0.0;1;7.0;16.0;0.0;0.0;0.0;1.0;2009-06-13 00:00:00
132;1205;0;43;0.0;1.0;2;17.0;10.0;0.0;1.0;0.0;1.0;2009-06-13 00:00:00
925;1606;1;7;0.0;1.0;2;23.0;27.0;0.0;3.0;0.0;0.0;2009-06-13 00:00:00
357;431;1;44;1.0;2.0;1;5.0;8.0;0.0;2.0;1.0;0.0;2009-06-13 00:00:00
426;1561;1;44;0.0;1.0;2;16.0;4.0;0.0;7.0;0.0;0.0;2009-06-13 00:00:00
59;452;0;33;0.0;2.0;1;2.0;46.0;0.0;0.0;0.0;1.0;1996-05-17 00:00:00
1134;1329;0;43;0.0;3.0;1;0.0;8.0;0.0;0.0;0.0;1.0;1996-05-17 00:00:00
1779;226;1;52;0.0;1.0;1;1.0;9.0;0.0;0.0;0.0;1.0;1996-05-17 00:00:00
975;1631;0;43;0.0;0.0;1;0.0;18.0;0.0;0.0;0.0;1.0;2006-10-10 00:00:00
295;977;1;52;0.0;1.0;1;5.0;13.0;0.0;1.0;0.0;1.0;2006-10-10 00:00:00
481;731;1;55;1.0;2.0;1;2.0;5.0;0.0;2.0;1.0;0.0;2006-10-10 00:00:00
340;1237;1;44;0.0;4.0;2;4.0;13.0;0.0;2.0;0.0;2.0;2006-10-10 00:00:00
470;1656;1;29;0.0;2.0;1;1.0;5.0;1.0;1.0;0.0;1.0;2006-10-10 00:00:00
554;1103;1;19;0.0;0.0;1;5.0;33.0;0.0;1.0;0.0;0.0;2006-10-10 00:00:00
1314;1240;0;43;0.0;0.0;1;2.0;3.0;0.0;0.0;0.0;0.0;2005-06-08 00:00:00
1315;900;1;44;0.0;2.0;1;0.0;0.0;0.0;1.0;0.0;1.0;2005-06-08 00:00:00
597;1205;0;43;0.0;0.0;1;1.0;7.0;0.0;0.0;0.0;0.0;2005-06-08 00:00:00
902;466;1;44;0.0;1.0;1;0.0;1.0;0.0;1.0;0.0;2.0;2005-06-08 00:00:00
1395;862;1;44;0.0;1.0;2;4.0;18.0;1.0;1.0;2.0;0.0;2007-12-06 00:00:00
874;467;0;42;0.0;0.0;1;1.0;6.0;0.0;0.0;0.0;0.0;2007-12-06 00:00:00
718;1614;1;55;2.0;6.0;2;0.0;11.0;2.0;2.0;0.0;2.0;2007-12-06 00:00:00
1315;1597;1;55;5.0;2.0;2;19.0;8.0;0.0;2.0;0.0;2.0;2007-12-06 00:00:00
745;605;1;4;0.0;2.0;1;0.0;3.0;0.0;1.0;1.0;0.0;2007-12-06 00:00:00
254;90;0;43;0.0;0.0;1;2.0;3.0;0.0;0.0;0.0;0.0;2007-12-06 00:00:00
443;983;1;44;0.0;1.0;1;3.0;27.0;0.0;1.0;0.0;2.0;2007-09-19 00:00:00
1607;291;0;42;1.0;0.0;3;45.0;53.0;0.0;1.0;4.0;0.0;2007-09-19 00:00:00
919;1235;1;19;1.0;0.0;1;7.0;10.0;0.0;3.0;1.0;1.0;2007-09-19 00:00:00
1314;1240;0;42;0.0;0.0;3;53.0;64.0;0.0;0.0;2.0;0.0;2007-09-19 00:00:00
490;1071;0;43;0.0;0.0;1;5.0;6.0;0.0;0.0;0.0;0.0;2007-09-19 00:00:00
814;610;0;42;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;2007-09-19 00:00:00
1013;1610;0;30;1.0;1.0;2;15.0;48.0;0.0;0.0;2.0;0.0;2007-09-19 00:00:00
869;470;1;5;1.0;0.0;1;0.0;3.0;0.0;2.0;1.0;0.0;2007-09-19 00:00:00
467;1289;0;43;0.0;0.0;1;8.0;14.0;0.0;0.0;0.0;0.0;2008-01-23 00:00:00
56;1235;1;55;0.0;3.0;1;2.0;3.0;2.0;2.0;0.0;2.0;2008-01-23 00:00:00
29;1015;0;43;0.0;1.0;2;4.0;23.0;2.0;0.0;0.0;1.0;2008-01-23 00:00:00
323;760;0;10;2.0;1.0;2;5.0;30.0;3.0;0.0;0.0;1.0;2008-01-23 00:00:00
814;331;0;43;0.0;2.0;2;0.0;29.0;0.0;0.0;0.0;0.0;2008-01-23 00:00:00
925;1150;1;44;0.0;4.0;1;3.0;6.0;0.0;3.0;0.0;1.0;2008-01-23 00:00:00
804;983;0;43;1.0;3.0;2;5.0;35.0;2.0;0.0;2.0;2.0;2008-02-04 00:00:00
949;1610;0;33;1.0;0.0;2;10.0;17.0;0.0;0.0;1.0;0.0;2008-02-04 00:00:00
1621;1139;0;43;0.0;1.0;2;18.0;31.0;0.0;0.0;0.0;1.0;2008-02-04 00:00:00
1015;1235;1;55;5.0;0.0;2;20.0;6.0;0.0;1.0;3.0;1.0;2008-02-04 00:00:00
648;699;0;43;0.0;0.0;1;0.0;3.0;0.0;0.0;0.0;0.0;2008-02-04 00:00:00
1465;1100;1;5;0.0;0.0;1;0.0;6.0;0.0;1.0;0.0;0.0;2008-02-04 00:00:00
745;1090;1;19;0.0;0.0;1;2.0;3.0;0.0;1.0;0.0;1.0;2008-02-04 00:00:00
1484;312;0;43;0.0;2.0;1;4.0;11.0;0.0;0.0;0.0;1.0;2008-02-04 00:00:00
1420;587;0;43;0.0;5.0;2;2.0;21.0;0.0;3.0;0.0;3.0;2008-02-04 00:00:00
1652;90;0;43;0.0;0.0;1;0.0;15.0;0.0;0.0;0.0;0.0;2008-02-04 00:00:00
699;63;0;42;0.0;0.0;1;0.0;13.0;0.0;0.0;0.0;0.0;2008-07-19 00:00:00
693;224;0;43;0.0;1.0;1;1.0;24.0;0.0;0.0;0.0;1.0;2008-07-19 00:00:00
90;989;0;11;0.0;0.0;3;51.0;37.0;0.0;0.0;5.0;0.0;2008-07-19 00:00:00
782;222;1;41;0.0;1.0;1;4.0;4.0;0.0;2.0;1.0;0.0;2008-07-19 00:00:00
227;1623;0;43;0.0;0.0;1;6.0;19.0;0.0;0.0;0.0;0.0;2008-07-19 00:00:00
210;1434;0;27;0.0;0.0;1;18.0;6.0;0.0;0.0;0.0;0.0;2008-07-19 00:00:00
857;1236;1;55;0.0;0.0;1;7.0;1.0;0.0;2.0;0.0;0.0;2008-07-19 00:00:00
697;163;0;43;0.0;0.0;2;9.0;53.0;0.0;0.0;0.0;0.0;2008-07-19 00:00:00
357;1538;1;44;0.0;3.0;1;1.0;3.0;2.0;2.0;0.0;1.0;2008-07-19 00:00:00
648;516;1;4;0.0;2.0;1;12.0;24.0;0.0;2.0;0.0;1.0;2008-09-17 00:00:00
813;32;0;27;0.0;0.0;1;7.0;7.0;0.0;0.0;0.0;0.0;2008-09-17 00:00:00
1458;1736;1;5;1.0;1.0;2;30.0;8.0;0.0;2.0;2.0;1.0;2008-09-17 00:00:00
1016;804;0;43;0.0;3.0;2;18.0;23.0;0.0;2.0;0.0;1.0;2008-09-17 00:00:00
166;720;0;43;0.0;7.0;2;4.0;34.0;0.0;1.0;0.0;1.0;2008-09-17 00:00:00
467;1197;1;29;0.0;2.0;1;3.0;0.0;1.0;1.0;0.0;1.0;2008-09-17 00:00:00
1398;366;1;44;0.0;0.0;1;0.0;0.0;0.0;2.0;0.0;0.0;2008-09-17 00:00:00
1758;900;0;43;0.0;0.0;1;6.0;6.0;0.0;0.0;0.0;0.0;2008-10-12 00:00:00
869;1205;0;42;0.0;0.0;1;1.0;7.0;0.0;0.0;0.0;0.0;2008-10-12 00:00:00
1359;1569;1;5;0.0;2.0;1;13.0;15.0;0.0;1.0;0.0;1.0;2008-10-12 00:00:00
1236;1623;0;45;0.0;2.0;2;25.0;52.0;0.0;0.0;0.0;1.0;2008-10-12 00:00:00
857;1568;1;44;1.0;3.0;2;36.0;10.0;0.0;1.0;1.0;3.0;2008-10-12 00:00:00
182;132;0;33;0.0;0.0;1;0.0;42.0;0.0;0.0;0.0;0.0;2008-10-12 00:00:00
331;357;0;34;2.0;0.0;2;8.0;8.0;0.0;0.0;2.0;0.0;2008-10-12 00:00:00
760;804;1;5;1.0;9.0;2;15.0;11.0;0.0;4.0;1.0;2.0;2009-07-02 00:00:00
426;224;0;43;0.0;1.0;2;7.0;88.0;1.0;0.0;0.0;1.0;2009-07-02 00:00:00
1078;902;1;55;1.0;1.0;2;33.0;46.0;0.0;3.0;0.0;0.0;2009-07-02 00:00:00
1061;90;0;42;0.0;0.0;1;12.0;21.0;0.0;0.0;0.0;0.0;2009-07-02 00:00:00
1397;1015;1;44;0.0;3.0;2;21.0;16.0;0.0;1.0;2.0;1.0;2009-07-02 00:00:00
694;366;1;19;0.0;0.0;1;2.0;2.0;0.0;2.0;1.0;0.0;2009-07-02 00:00:00
1138;1149;0;42;2.0;0.0;1;29.0;12.0;1.0;0.0;0.0;1.0;2009-07-02 00:00:00
1385;605;1;19;0.0;5.0;1;1.0;7.0;0.0;1.0;0.0;2.0;2009-07-02 00:00:00
433;1249;1;26;0.0;4.0;2;2.0;21.0;0.0;2.0;1.0;4.0;2009-07-02 00:00:00
918;323;1;19;1.0;0.0;1;1.0;3.0;0.0;1.0;0.0;0.0;2009-01-04 00:00:00
781;208;1;44;0.0;2.0;1;0.0;13.0;0.0;1.0;0.0;1.0;2009-01-04 00:00:00
1249;1623;1;19;3.0;0.0;2;19.0;9.0;0.0;7.0;3.0;0.0;2009-01-04 00:00:00
813;1398;1;19;0.0;0.0;1;4.0;7.0;0.0;2.0;1.0;0.0;2009-01-04 00:00:00
1627;5;0;43;0.0;0.0;1;1.0;16.0;0.0;0.0;0.0;1.0;2009-01-04 00:00:00
1160;1235;1;19;0.0;0.0;2;11.0;21.0;0.0;2.0;3.0;2.0;2009-09-16 00:00:00
301;1200;1;19;0.0;1.0;3;19.0;12.0;1.0;2.0;1.0;2.0;2009-09-16 00:00:00
1576;1458;1;19;0.0;1.0;1;7.0;9.0;0.0;1.0;0.0;1.0;2009-09-16 00:00:00
499;291;1;5;1.0;0.0;1;5.0;5.0;2.0;1.0;1.0;0.0;2005-03-10 00:00:00
537;180;0;30;1.0;0.0;2;10.0;28.0;0.0;0.0;1.0;0.0;2005-03-10 00:00:00
900;466;1;44;10.0;1.0;3;8.0;5.0;0.0;3.0;6.0;0.0;2005-03-10 00:00:00
1610;1557;1;55;4.0;1.0;2;19.0;13.0;0.0;3.0;3.0;1.0;2005-03-10 00:00:00
501;532;1;5;0.0;4.0;3;26.0;22.0;2.0;1.0;0.0;3.0;2010-11-01 00:00:00
1193;1433;1;5;0.0;1.0;1;6.0;8.0;0.0;2.0;0.0;2.0;2010-11-01 00:00:00
855;589;0;43;0.0;1.0;3;7.0;21.0;0.0;0.0;1.0;1.0;2010-11-01 00:00:00
1591;983;1;44;0.0;3.0;3;20.0;51.0;0.0;1.0;0.0;1.0;2010-03-31 00:00:00
1561;1442;0;42;0.0;0.0;1;2.0;9.0;0.0;0.0;0.0;0.0;2010-03-31 00:00:00
1240;879;0;43;0.0;0.0;2;19.0;29.0;0.0;0.0;0.0;0.0;2010-03-31 00:00:00
229;605;0;43;0.0;1.0;1;6.0;22.0;0.0;0.0;0.0;1.0;2010-03-31 00:00:00
1109;589;0;43;0.0;0.0;1;16.0;17.0;0.0;0.0;0.0;0.0;2010-03-31 00:00:00
1440;1237;0;43;1.0;0.0;1;1.0;13.0;1.0;1.0;0.0;0.0;2010-09-15 00:00:00
501;265;1;44;2.0;1.0;3;13.0;35.0;0.0;1.0;0.0;2.0;2010-09-15 00:00:00
1438;323;1;44;0.0;1.0;2;26.0;24.0;0.0;1.0;0.0;1.0;2010-09-15 00:00:00
554;194;0;43;0.0;0.0;1;1.0;17.0;0.0;0.0;0.0;0.0;2010-09-15 00:00:00
532;1160;0;33;0.0;0.0;1;2.0;17.0;0.0;0.0;1.0;0.0;2011-01-22 00:00:00
1624;1144;0;42;0.0;0.0;1;3.0;16.0;0.0;0.0;0.0;0.0;2011-01-22 00:00:00
586;1117;0;42;0.0;0.0;1;12.0;9.0;0.0;0.0;0.0;0.0;2011-01-22 00:00:00
321;1773;1;44;2.0;3.0;2;16.0;33.0;0.0;1.0;2.0;0.0;2011-01-22 00:00:00
1193;351;1;24;0.0;6.0;1;1.0;2.0;0.0;0.0;0.0;1.0;2011-01-22 00:00:00
351;62;1;52;3.0;3.0;2;27.0;62.0;0.0;0.0;2.0;2.0;2011-03-26 00:00:00
1042;259;1;40;0.0;4.0;2;15.0;30.0;0.0;1.0;0.0;1.0;2011-03-26 00:00:00
33;1081;1;44;0.0;2.0;1;2.0;9.0;0.0;1.0;0.0;3.0;2011-03-26 00:00:00
1511;303;1;19;0.0;3.0;2;8.0;22.0;0.0;2.0;1.0;1.0;2011-03-26 00:00:00
100;860;0;42;0.0;0.0;1;3.0;7.0;0.0;0.0;0.0;0.0;2011-03-26 00:00:00
1720;1261;1;19;2.0;0.0;3;46.0;51.0;1.0;1.0;4.0;0.0;2011-03-26 00:00:00
695;691;0;30;0.0;0.0;1;1.0;9.0;0.0;0.0;0.0;0.0;2011-09-17 00:00:00
731;25;1;52;0.0;2.0;1;2.0;25.0;0.0;0.0;0.0;0.0;2011-09-17 00:00:00
321;1692;1;44;0.0;5.0;2;15.0;18.0;1.0;4.0;0.0;2.0;2011-09-17 00:00:00
460;976;1;44;0.0;2.0;1;1.0;7.0;0.0;1.0;0.0;2.0;2011-09-17 00:00:00
313;1527;1;44;0.0;2.0;2;12.0;41.0;0.0;1.0;0.0;0.0;2011-09-17 00:00:00
1204;100;1;55;0.0;3.0;1;0.0;4.0;1.0;2.0;0.0;3.0;2011-09-17 00:00:00
1154;257;1;19;0.0;3.0;1;0.0;5.0;0.0;2.0;0.0;2.0;2013-08-17 00:00:00
52;1668;0;27;0.0;0.0;1;41.0;14.0;0.0;0.0;0.0;0.0;2013-08-17 00:00:00
1200;1136;0;30;0.0;0.0;1;0.0;10.0;0.0;0.0;0.0;0.0;2013-08-17 00:00:00
167;1172;1;55;0.0;0.0;2;17.0;51.0;0.0;2.0;1.0;0.0;2013-08-17 00:00:00
1185;1579;0;42;0.0;0.0;1;3.0;6.0;0.0;0.0;0.0;0.0;2013-08-17 00:00:00
319;1278;0;43;0.0;0.0;1;10.0;6.0;0.0;0.0;0.0;0.0;2013-08-17 00:00:00
1343;708;1;19;0.0;0.0;1;0.0;0.0;0.0;1.0;1.0;0.0;2013-08-17 00:00:00
1124;235;0;42;1.0;2.0;4;35.0;100.0;0.0;2.0;6.0;0.0;2013-08-28 00:00:00
200;973;1;44;0.0;1.0;1;7.0;14.0;0.0;1.0;0.0;1.0;2013-08-28 00:00:00
1281;479;0;42;4.0;1.0;3;19.0;20.0;3.0;0.0;3.0;2.0;2013-08-28 00:00:00
928;179;0;42;0.0;0.0;1;2.0;17.0;0.0;0.0;0.0;1.0;2013-08-28 00:00:00
698;728;1;19;0.0;3.0;1;0.0;1.0;0.0;2.0;0.0;1.0;2013-08-28 00:00:00
128;1778;1;7;0.0;2.0;1;6.0;5.0;0.0;1.0;0.0;2.0;2013-08-28 00:00:00
1454;606;0;42;0.0;0.0;1;11.0;14.0;1.0;0.0;0.0;1.0;2013-04-09 00:00:00
1769;1428;0;42;0.0;0.0;1;1.0;28.0;0.0;0.0;0.0;0.0;2013-04-09 00:00:00
923;888;0;30;0.0;0.0;1;6.0;20.0;0.0;0.0;0.0;0.0;2013-04-09 00:00:00
560;1325;1;29;0.0;2.0;2;22.0;42.0;0.0;1.0;1.0;2.0;2013-04-09 00:00:00
1098;50;0;42;3.0;2.0;3;27.0;38.0;0.0;1.0;0.0;3.0;2013-04-09 00:00:00
1342;1058;1;44;0.0;1.0;1;4.0;10.0;0.0;1.0;0.0;0.0;2013-04-09 00:00:00
522;455;0;42;0.0;1.0;2;28.0;11.0;0.0;0.0;0.0;1.0;2013-09-10 00:00:00
1199;1440;1;23;0.0;0.0;1;2.0;0.0;0.0;2.0;1.0;0.0;2013-09-10 00:00:00
669;281;0;43;1.0;1.0;2;35.0;54.0;0.0;0.0;2.0;0.0;2013-09-10 00:00:00
579;26;0;42;0.0;0.0;1;7.0;16.0;0.0;0.0;0.0;1.0;2013-09-10 00:00:00
699;1562;1;29;0.0;3.0;1;5.0;2.0;0.0;2.0;0.0;2.0;2006-01-16 00:00:00
466;893;1;19;0.0;0.0;1;2.0;7.0;0.0;1.0;0.0;0.0;2006-01-16 00:00:00
879;291;0;42;0.0;1.0;1;5.0;10.0;0.0;0.0;0.0;1.0;2006-01-16 00:00:00
1160;902;1;55;0.0;1.0;1;11.0;3.0;0.0;2.0;2.0;1.0;2006-01-16 00:00:00
869;469;0;42;0.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;2006-01-16 00:00:00
36;739;1;39;1.0;1.0;3;18.0;28.0;3.0;2.0;1.0;0.0;2006-01-16 00:00:00
1120;1077;0;27;0.0;0.0;1;0.0;5.0;0.0;0.0;0.0;0.0;2013-10-26 00:00:00
1459;787;0;34;0.0;0.0;2;36.0;48.0;0.0;0.0;0.0;0.0;2013-10-26 00:00:00
32;1247;1;5;1.0;1.0;1;20.0;12.0;0.0;1.0;1.0;1.0;2013-10-26 00:00:00
1319;845;0;42;0.0;0.0;1;14.0;31.0;0.0;0.0;0.0;0.0;2013-10-26 00:00:00
75;1069;1;44;0.0;2.0;2;26.0;39.0;0.0;1.0;0.0;1.0;2013-10-26 00:00:00
1406;790;1;55;0.0;4.0;2;15.0;5.0;0.0;2.0;0.0;3.0;2013-10-26 00:00:00
1170;168;1;19;0.0;0.0;1;7.0;14.0;0.0;2.0;1.0;0.0;2013-10-26 00:00:00
1333;1625;0;42;0.0;0.0;1;13.0;13.0;0.0;0.0;0.0;0.0;2013-06-11 00:00:00
1430;1746;0;42;1.0;0.0;3;18.0;50.0;0.0;0.0;2.0;0.0;2013-06-11 00:00:00
327;1166;1;44;1.0;3.0;2;4.0;7.0;1.0;2.0;2.0;1.0;2013-06-11 00:00:00
700;154;0;27;0.0;0.0;1;22.0;20.0;0.0;0.0;0.0;0.0;2013-06-11 00:00:00
586;559;0;42;0.0;0.0;2;23.0;27.0;0.0;0.0;1.0;0.0;2013-06-11 00:00:00
592;57;0;10;0.0;1.0;1;1.0;14.0;0.0;0.0;0.0;1.0;2013-06-11 00:00:00
197;432;1;44;0.0;1.0;1;0.0;1.0;0.0;1.0;0.0;0.0;2013-06-11 00:00:00
364;1704;0;27;0.0;0.0;1;1.0;12.0;0.0;0.0;0.0;0.0;2013-09-11 00:00:00
664;1330;1;52;0.0;0.0;1;9.0;16.0;0.0;0.0;0.0;0.0;2013-09-11 00:00:00
1309;179;1;52;0.0;0.0;1;5.0;12.0;0.0;0.0;1.0;0.0;2013-09-11 00:00:00
1431;760;0;27;0.0;0.0;1;1.0;3.0;0.0;0.0;0.0;0.0;2013-09-11 00:00:00
607;1480;0;43;0.0;1.0;1;3.0;11.0;0.0;0.0;0.0;1.0;2013-09-11 00:00:00
1611;1274;0;38;2.0;1.0;1;18.0;14.0;0.0;1.0;1.0;1.0;2013-09-11 00:00:00
938;1614;1;44;1.0;2.0;1;4.0;7.0;0.0;1.0;0.0;1.0;2013-09-11 00:00:00
384;17;1;5;0.0;3.0;2;8.0;16.0;0.0;1.0;0.0;1.0;2013-09-11 00:00:00
885;474;0;43;1.0;7.0;3;43.0;55.0;2.0;0.0;2.0;4.0;2013-09-11 00:00:00
704;1154;0;42;0.0;0.0;1;1.0;9.0;0.0;0.0;0.0;0.0;2013-06-12 00:00:00
1284;1554;0;43;0.0;2.0;1;1.0;12.0;0.0;0.0;0.0;1.0;2013-06-12 00:00:00
1389;939;0;43;0.0;5.0;1;2.0;27.0;0.0;0.0;0.0;2.0;2013-06-12 00:00:00
133;34;0;42;0.0;0.0;1;1.0;9.0;0.0;0.0;0.0;0.0;2013-06-12 00:00:00
1517;1600;1;44;0.0;3.0;2;19.0;32.0;0.0;1.0;0.0;3.0;2014-04-01 00:00:00
1549;1025;1;4;0.0;4.0;3;2.0;65.0;0.0;4.0;0.0;2.0;2014-04-01 00:00:00
1730;1155;0;42;0.0;0.0;2;33.0;74.0;0.0;0.0;0.0;0.0;2014-04-01 00:00:00
861;472;1;5;0.0;0.0;1;9.0;1.0;0.0;1.0;1.0;0.0;2014-04-01 00:00:00
1032;1451;1;55;2.0;3.0;2;17.0;43.0;1.0;1.0;2.0;0.0;2014-04-01 00:00:00
330;1072;0;27;0.0;0.0;1;4.0;12.0;0.0;0.0;0.0;0.0;2014-01-15 00:00:00
432;1746;0;10;2.0;0.0;3;38.0;60.0;0.0;0.0;3.0;0.0;2014-01-15 00:00:00
1480;323;1;44;0.0;3.0;2;14.0;38.0;0.0;1.0;0.0;0.0;2014-01-15 00:00:00
266;135;1;44;0.0;1.0;1;5.0;9.0;0.0;1.0;0.0;0.0;2014-01-15 00:00:00
1594;522;0;43;0.0;0.0;1;0.0;18.0;0.0;0.0;0.0;0.0;2014-02-15 00:00:00
80;265;1;55;0.0;3.0;3;21.0;23.0;0.0;2.0;1.0;3.0;2014-02-15 00:00:00
787;41;0;30;0.0;1.0;2;13.0;21.0;0.0;0.0;0.0;1.0;2014-08-03 00:00:00
1274;616;1;19;0.0;3.0;1;6.0;16.0;0.0;1.0;0.0;1.0;2014-08-03 00:00:00
350;670;1;19;0.0;1.0;1;0.0;0.0;0.0;2.0;0.0;1.0;2014-08-03 00:00:00
1133;1069;0;27;0.0;0.0;1;25.0;45.0;0.0;0.0;0.0;0.0;2014-08-03 00:00:00
1319;1053;1;19;0.0;0.0;1;3.0;2.0;0.0;1.0;0.0;0.0;2014-08-03 00:00:00
1154;364;0;42;2.0;0.0;3;48.0;23.0;0.0;0.0;1.0;0.0;2014-03-23 00:00:00
249;222;0;42;0.0;0.0;1;3.0;12.0;0.0;0.0;0.0;0.0;2014-03-23 00:00:00
1579;1431;0;42;0.0;0.0;1;11.0;3.0;0.0;0.0;0.0;0.0;2014-03-23 00:00:00
1430;1612;0;27;0.0;0.0;1;0.0;7.0;0.0;0.0;0.0;0.0;2014-03-23 00:00:00
1500;923;1;44;0.0;1.0;1;6.0;9.0;0.0;1.0;0.0;1.0;2014-03-23 00:00:00
1611;985;1;44;0.0;2.0;1;0.0;9.0;0.0;1.0;1.0;1.0;2014-03-23 00:00:00
1267;607;0;13;0.0;0.0;1;11.0;5.0;0.0;0.0;0.0;0.0;2014-03-23 00:00:00
893;862;1;44;0.0;3.0;2;20.0;25.0;1.0;1.0;1.0;3.0;2006-06-04 00:00:00
164;361;1;5;0.0;1.0;3;58.0;73.0;0.0;1.0;2.0;0.0;2006-06-04 00:00:00
87;900;1;44;0.0;7.0;1;2.0;2.0;1.0;1.0;0.0;2.0;2006-06-04 00:00:00
291;63;0;43;0.0;0.0;1;1.0;17.0;0.0;0.0;0.0;0.0;2006-06-28 00:00:00
171;730;0;43;0.0;2.0;1;4.0;44.0;0.0;1.0;3.0;0.0;2006-06-28 00:00:00
1610;862;0;27;0.0;5.0;2;1.0;51.0;3.0;2.0;1.0;3.0;2006-06-28 00:00:00
1009;1399;1;5;0.0;3.0;1;3.0;10.0;0.0;3.0;0.0;4.0;2006-06-28 00:00:00
933;880;0;30;0.0;1.0;1;0.0;9.0;0.0;0.0;0.0;1.0;2006-06-28 00:00:00
880;291;0;43;1.0;1.0;2;6.0;9.0;0.0;0.0;1.0;1.0;2006-08-17 00:00:00
869;900;1;52;0.0;2.0;1;1.0;23.0;0.0;1.0;0.0;1.0;2006-08-17 00:00:00
340;1124;1;44;0.0;3.0;1;1.0;19.0;0.0;1.0;0.0;1.0;2006-08-17 00:00:00
739;809;1;55;0.0;2.0;1;0.0;1.0;0.0;1.0;0.0;1.0;2006-08-17 00:00:00
1010;693;0;43;0.0;0.0;2;2.0;25.0;0.0;0.0;0.0;3.0;2006-08-17 00:00:00
1286;99;1;44;0.0;1.0;1;13.0;11.0;0.0;1.0;0.0;0.0;2006-08-17 00:00:00
809;439;0;13;0.0;0.0;1;3.0;6.0;0.0;0.0;0.0;0.0;2006-12-13 00:00:00
880;25;0;27;2.0;0.0;3;14.0;29.0;3.0;2.0;0.0;1.0;2006-12-13 00:00:00
397;1061;0;43;0.0;0.0;1;8.0;23.0;2.0;0.0;0.0;1.0;2006-12-13 00:00:00
1514;1349;0;27;2.0;0.0;2;10.0;13.0;0.0;0.0;2.0;0.0;2007-01-25 00:00:00
1557;633;0;42;0.0;3.0;2;24.0;25.0;0.0;2.0;0.0;2.0;2007-01-25 00:00:00
295;481;1;5;0.0;1.0;1;5.0;5.0;1.0;1.0;0.0;1.0;2007-01-25 00:00:00
1439;1385;1;44;0.0;4.0;2;23.0;23.0;0.0;1.0;0.0;1.0;2007-01-25 00:00:00
1160;812;1;19;0.0;0.0;1;1.0;2.0;0.0;1.0;0.0;1.0;2007-05-04 00:00:00
447;983;1;44;0.0;6.0;3;6.0;38.0;2.0;1.0;1.0;1.0;2007-05-04 00:00:00
1530;1736;1;19;0.0;1.0;2;8.0;17.0;0.0;1.0;1.0;1.0;2007-05-04 00:00:00
1238;1015;1;2;0.0;4.0;1;6.0;4.0;0.0;1.0;0.0;1.0;2007-05-04 00:00:00
396;1561;0;43;0.0;4.0;2;51.0;47.0;0.0;0.0;0.0;1.0;2012-02-15 00:00:00
1321;1581;0;42;0.0;0.0;1;7.0;8.0;0.0;0.0;0.0;0.0;2012-02-15 00:00:00
825;678;1;44;0.0;1.0;1;31.0;25.0;3.0;2.0;0.0;1.0;2012-02-15 00:00:00
1692;868;0;43;0.0;0.0;1;7.0;18.0;0.0;0.0;0.0;1.0;2012-02-15 00:00:00
108;543;1;5;0.0;5.0;2;14.0;32.0;0.0;1.0;0.0;1.0;2013-08-06 00:00:00
1733;1044;1;4;0.0;2.0;2;35.0;22.0;0.0;1.0;2.0;1.0;2013-08-06 00:00:00
1330;1613;0;42;0.0;0.0;1;24.0;37.0;0.0;0.0;0.0;0.0;2013-08-06 00:00:00
728;522;1;5;0.0;1.0;1;0.0;0.0;0.0;1.0;0.0;0.0;2013-08-06 00:00:00
484;377;1;4;0.0;2.0;1;4.0;8.0;0.0;1.0;0.0;1.0;2013-08-06 00:00:00
1208;1431;1;55;0.0;0.0;1;4.0;7.0;0.0;1.0;1.0;0.0;2013-08-06 00:00:00
1695;1347;1;5;0.0;5.0;2;14.0;17.0;0.0;1.0;0.0;3.0;2013-08-06 00:00:00
607;547;0;10;2.0;0.0;1;4.0;27.0;0.0;0.0;1.0;0.0;2013-08-06 00:00:00
948;225;1;44;2.0;4.0;2;30.0;21.0;0.0;5.0;2.0;1.0;2013-08-06 00:00:00
98;104;1;32;0.0;1.0;1;5.0;6.0;0.0;1.0;0.0;1.0;2013-08-06 00:00:00
32;204;0;42;0.0;0.0;1;7.0;18.0;0.0;0.0;0.0;0.0;2012-04-14 00:00:00
