"MES";"CLIENT";"PROD_TYPE";"COUNT_SKU"
01.07.2012 0:00:00;468169;"สรา";98
01.07.2012 0:00:00;764;"ยั";16
01.07.2012 0:00:00;506993;"สรา";93
01.07.2012 0:00:00;5338;"ยั";5000
01.06.2012 0:00:00;898;"ยั";1
01.07.2012 0:00:00;936;"ฬรา";4420
01.07.2012 0:00:00;5022;"ยั";11
01.07.2012 0:00:00;935;"ยั";20400
01.07.2012 0:00:00;280;"ฬรา";6880
01.07.2012 0:00:00;855;"สรา";74
01.07.2012 0:00:00;888;"ยั";25
01.07.2012 0:00:00;5209;"ยั";4
01.07.2012 0:00:00;975;"สรา";1
01.07.2012 0:00:00;5120;"ยั";5407
01.07.2012 0:00:00;5045;"สรา";2
01.07.2012 0:00:00;5146;"ยั";9
01.07.2012 0:00:00;5255;"ฬรา";28950
01.07.2012 0:00:00;5029;"ยั";7826
01.07.2012 0:00:00;5122;"ยั";12
01.07.2012 0:00:00;5198;"ยั";2
01.07.2012 0:00:00;862;"ยั";25
01.07.2012 0:00:00;934;"สรา";2
01.07.2012 0:00:00;5137;"ยั";13
01.07.2012 0:00:00;508818;"ฬรา";5
01.07.2012 0:00:00;508073;"ยั";4
01.07.2012 0:00:00;432;"ยั";5650
01.07.2012 0:00:00;5184;"สรา";7
01.07.2012 0:00:00;174;"ยั";14
01.07.2012 0:00:00;238;"สรา";2
01.07.2012 0:00:00;289;"ยั";10211
01.07.2012 0:00:00;5185;"สรา";19
01.07.2012 0:00:00;5196;"ฬรา";5978
01.07.2012 0:00:00;5266;"ยั";8
01.07.2012 0:00:00;5091;"ยั";6206
01.07.2012 0:00:00;5107;"ยั";50
01.07.2012 0:00:00;145;"ยั";4
01.07.2012 0:00:00;468214;"สรา";59
01.07.2012 0:00:00;469903;"ฬรา";132
01.07.2012 0:00:00;496213;"ฬรา";118
01.07.2012 0:00:00;292;"สรา";9
01.07.2012 0:00:00;930;"ยั";209
01.07.2012 0:00:00;464;"ยั";154
01.07.2012 0:00:00;506605;"ฬรา";248
01.07.2012 0:00:00;5132;"ยั";19
01.07.2012 0:00:00;5339;"ยั";180
01.07.2012 0:00:00;298;"ยั";9
01.07.2012 0:00:00;708;"ยั";2
01.07.2012 0:00:00;818;"ยั";10
01.07.2012 0:00:00;478867;"ฬรา";233
01.07.2012 0:00:00;468399;"ฬรา";70
01.07.2012 0:00:00;5142;"ยั";517
01.07.2012 0:00:00;5117;"ยั";3
01.07.2012 0:00:00;5405;"ยั";116872
01.07.2012 0:00:00;478806;"สรา";40
01.07.2012 0:00:00;227;"ยั";13
01.07.2012 0:00:00;878;"ยั";13
01.07.2012 0:00:00;488;"ยั";12501
01.07.2012 0:00:00;828;"ยั";108
01.07.2012 0:00:00;48;"ยั";1
01.07.2012 0:00:00;204;"ยั";115
01.07.2012 0:00:00;5405;"ยั";39180
01.07.2012 0:00:00;5071;"ยั";8
01.07.2012 0:00:00;5042;"ยั";11
01.07.2012 0:00:00;3;"ฬรา";42
01.07.2012 0:00:00;5236;"ยั";15
01.07.2012 0:00:00;5236;"ยั";2205
01.07.2012 0:00:00;239;"ยั";6207
01.07.2012 0:00:00;482;"ยั";3261
01.07.2012 0:00:00;795;"สรา";3
01.07.2012 0:00:00;5374;"ฬรา";8030
01.07.2012 0:00:00;5027;"สรา";1
01.07.2012 0:00:00;5413;"ยั";85
01.07.2012 0:00:00;248;"สรา";1
01.07.2012 0:00:00;247;"ยั";323
01.07.2012 0:00:00;701;"ยั";11
01.07.2012 0:00:00;772;"ยั";3405
01.07.2012 0:00:00;431;"ยั";5008
01.07.2012 0:00:00;469901;"สรา";69
01.07.2012 0:00:00;5247;"ยั";3406
01.07.2012 0:00:00;766;"ยั";32
01.07.2012 0:00:00;778;"ยั";14
01.07.2012 0:00:00;294;"ยั";5412
01.07.2012 0:00:00;701;"สรา";1
01.07.2012 0:00:00;469391;"สรา";184
01.07.2012 0:00:00;5083;"สรา";9
01.07.2012 0:00:00;229;"สรา";1
01.07.2012 0:00:00;928;"สรา";3
01.07.2012 0:00:00;966;"ยั";14801
01.07.2012 0:00:00;5384;"ฬรา";1054
01.08.2012 0:00:00;108;"ฬรา";31493
01.08.2012 0:00:00;210;"สรา";221
01.08.2012 0:00:00;210;"ฬรา";6691
01.08.2012 0:00:00;214;"ฬรา";5852
01.08.2012 0:00:00;730;"ยั";9300
01.08.2012 0:00:00;737;"ฬรา";16827
01.08.2012 0:00:00;882;"ยั";5508
01.07.2012 0:00:00;5196;"ยั";132
01.07.2012 0:00:00;671;"ยั";60000
01.07.2012 0:00:00;5253;"ยั";1509
01.07.2012 0:00:00;469900;"สรา";39
01.07.2012 0:00:00;509711;"ฬรา";70
01.07.2012 0:00:00;5378;"สรา";134
01.08.2012 0:00:00;5248;"ยั";4414
01.08.2012 0:00:00;5273;"ฬรา";4645
01.08.2012 0:00:00;5320;"ฬรา";28039
01.08.2012 0:00:00;5338;"สรา";590
01.08.2012 0:00:00;5021;"ฬรา";4695
01.08.2012 0:00:00;5099;"ฬรา";48024
01.08.2012 0:00:00;5106;"ฬรา";21732
01.08.2012 0:00:00;5134;"ยั";8711
01.08.2012 0:00:00;5230;"ยั";9020
01.08.2012 0:00:00;126;"สรา";3464
01.08.2012 0:00:00;126;"ฬรา";42224
01.08.2012 0:00:00;423;"ฬรา";8851
01.08.2012 0:00:00;725;"ฬรา";6827
01.08.2012 0:00:00;862;"ฬรา";4020
01.08.2012 0:00:00;5094;"ยั";4407
01.08.2012 0:00:00;5126;"ฬรา";4124
01.08.2012 0:00:00;5134;"ยั";41
01.08.2012 0:00:00;5155;"ฬรา";3447
01.08.2012 0:00:00;5166;"ฬรา";4065
01.08.2012 0:00:00;5167;"ฬรา";23063
01.07.2012 0:00:00;5436;"ยั";24102
01.08.2012 0:00:00;5200;"ฬรา";29574
01.08.2012 0:00:00;5244;"ฬรา";10982
01.08.2012 0:00:00;5339;"สรา";44
01.08.2012 0:00:00;5359;"ยั";28
01.08.2012 0:00:00;507413;"ฬรา";2851
01.08.2012 0:00:00;211;"ฬรา";8261
01.08.2012 0:00:00;5371;"ยั";38
01.08.2012 0:00:00;469034;"ยั";4
01.08.2012 0:00:00;135;"ฬรา";14176
01.08.2012 0:00:00;222;"ฬรา";25186
01.08.2012 0:00:00;965;"สรา";862
01.08.2012 0:00:00;928;"ฬรา";7913
01.08.2012 0:00:00;178;"ยั";1311
01.08.2012 0:00:00;213;"ยั";29
01.08.2012 0:00:00;245;"ฬรา";26751
01.08.2012 0:00:00;248;"ยั";8105
01.08.2012 0:00:00;258;"ยั";19
01.08.2012 0:00:00;258;"ยั";5905
01.08.2012 0:00:00;273;"ฬรา";1672
01.08.2012 0:00:00;463;"ฬรา";2559
01.08.2012 0:00:00;486;"ฬรา";9653
01.08.2012 0:00:00;763;"ฬรา";11012
01.08.2012 0:00:00;5232;"ฬรา";14661
01.08.2012 0:00:00;5234;"ฬรา";3425
01.08.2012 0:00:00;864;"ฬรา";9189
01.08.2012 0:00:00;952;"ฬรา";9606
01.08.2012 0:00:00;5047;"ฬรา";39428
01.08.2012 0:00:00;5093;"ยั";35
01.08.2012 0:00:00;5100;"สรา";727
01.08.2012 0:00:00;5115;"สรา";1358
01.08.2012 0:00:00;5217;"ยั";28
01.08.2012 0:00:00;5291;"ฬรา";16013
01.08.2012 0:00:00;5300;"ฬรา";5187
01.08.2012 0:00:00;5036;"ฬรา";7085
01.08.2012 0:00:00;5050;"สรา";299
01.08.2012 0:00:00;5053;"ฬรา";29434
01.08.2012 0:00:00;5253;"ฬรา";6525
01.08.2012 0:00:00;151;"สรา";1243
01.08.2012 0:00:00;159;"สรา";2639
01.08.2012 0:00:00;238;"ฬรา";6195
01.08.2012 0:00:00;240;"ยั";6906
01.08.2012 0:00:00;161;"ฬรา";5400
01.08.2012 0:00:00;705;"สรา";900
01.08.2012 0:00:00;734;"ยั";4138
01.08.2012 0:00:00;819;"สรา";188
01.08.2012 0:00:00;5269;"สรา";975
01.08.2012 0:00:00;5380;"ยั";3686
01.08.2012 0:00:00;218;"ฬรา";1860
01.08.2012 0:00:00;825;"ฬรา";1642
01.08.2012 0:00:00;912;"สรา";2734
01.08.2012 0:00:00;494;"ยั";923
01.08.2012 0:00:00;495;"ยั";9
01.08.2012 0:00:00;835;"ยั";12014
01.08.2012 0:00:00;947;"ฬรา";94488
01.08.2012 0:00:00;5021;"ยั";6712
01.08.2012 0:00:00;5158;"สรา";558
01.08.2012 0:00:00;5243;"ฬรา";5614
01.08.2012 0:00:00;5303;"ฬรา";3865
01.08.2012 0:00:00;5356;"ฬรา";4212
01.08.2012 0:00:00;117;"สรา";1895
01.08.2012 0:00:00;961;"ฬรา";4246
01.08.2012 0:00:00;5103;"ยั";5805
01.08.2012 0:00:00;5103;"ฬรา";2857
01.08.2012 0:00:00;5188;"ยั";14
01.08.2012 0:00:00;5387;"ฬรา";26471
01.08.2012 0:00:00;200;"ยั";17200
01.08.2012 0:00:00;5096;"ยั";23
01.08.2012 0:00:00;5239;"ยั";6514
01.08.2012 0:00:00;5274;"ยั";7805
01.08.2012 0:00:00;412;"ฬรา";3661
01.08.2012 0:00:00;5471;"ยั";362
01.08.2012 0:00:00;506406;"ฬรา";451
01.08.2012 0:00:00;329;"ยั";1
01.08.2012 0:00:00;420;"ยั";8468
01.08.2012 0:00:00;460;"ฬรา";13793
01.08.2012 0:00:00;795;"สรา";3
01.08.2012 0:00:00;466;"สรา";509
01.08.2012 0:00:00;855;"สรา";306
01.08.2012 0:00:00;912;"ฬรา";58210
01.08.2012 0:00:00;955;"ฬรา";8223
01.08.2012 0:00:00;5114;"สรา";648
01.08.2012 0:00:00;795;"ฬรา";6516
01.08.2012 0:00:00;5236;"ยั";5105
01.08.2012 0:00:00;833;"ยั";8973
01.08.2012 0:00:00;5215;"ยั";340
01.08.2012 0:00:00;5236;"ยั";47
01.08.2012 0:00:00;137;"สรา";1671
01.08.2012 0:00:00;5119;"สรา";6
01.08.2012 0:00:00;223;"ฬรา";841
01.08.2012 0:00:00;5441;"ฬรา";806
01.08.2012 0:00:00;841;"ฬรา";16505
01.08.2012 0:00:00;5387;"ยั";14714
01.08.2012 0:00:00;400;"ยั";9994
01.08.2012 0:00:00;426;"ยั";20603
01.08.2012 0:00:00;719;"สรา";195
01.08.2012 0:00:00;926;"ฬรา";9659
01.08.2012 0:00:00;404;"ฬรา";4793
01.08.2012 0:00:00;493;"ยั";2522
01.08.2012 0:00:00;5024;"สรา";2316
01.08.2012 0:00:00;824;"ฬรา";9763
01.08.2012 0:00:00;5173;"ยั";3706
01.08.2012 0:00:00;5252;"สรา";2
01.08.2012 0:00:00;7775;"ฬรา";533
01.08.2012 0:00:00;932;"ยั";4798
01.08.2012 0:00:00;5385;"ฬรา";6881
01.08.2012 0:00:00;468326;"ยั";1629
01.08.2012 0:00:00;781;"ยั";3353
01.08.2012 0:00:00;889;"ฬรา";3451
01.08.2012 0:00:00;5091;"ฬรา";5396
01.08.2012 0:00:00;5436;"ฬรา";6232
01.08.2012 0:00:00;5440;"ยั";3006
01.08.2012 0:00:00;182;"ยั";23
01.08.2012 0:00:00;421;"ยั";6229
01.08.2012 0:00:00;755;"สรา";1092
01.08.2012 0:00:00;828;"ยั";3406
01.08.2012 0:00:00;5303;"ยั";24
01.08.2012 0:00:00;5156;"ยั";7
01.08.2012 0:00:00;5272;"ยั";18
01.08.2012 0:00:00;5318;"ฬรา";2892
01.08.2012 0:00:00;140;"ฬรา";10171
01.08.2012 0:00:00;263;"ยั";29
01.08.2012 0:00:00;496;"ฬรา";9231
01.08.2012 0:00:00;769;"สรา";686
01.08.2012 0:00:00;864;"ยั";15517
01.08.2012 0:00:00;934;"ยั";360
01.08.2012 0:00:00;175;"ยั";9356
01.08.2012 0:00:00;269;"สรา";857
01.08.2012 0:00:00;5027;"สรา";4
01.08.2012 0:00:00;5449;"ยั";222
01.08.2012 0:00:00;818;"ยั";11
01.08.2012 0:00:00;819;"ยั";3875
01.08.2012 0:00:00;870;"ฬรา";29164
01.08.2012 0:00:00;5264;"ยั";17
01.08.2012 0:00:00;197;"ยั";42976
01.08.2012 0:00:00;263;"ฬรา";7252
01.08.2012 0:00:00;5394;"ยั";30551
01.08.2012 0:00:00;238;"ยั";6011
01.08.2012 0:00:00;5076;"ฬรา";1463
01.08.2012 0:00:00;5167;"สรา";1009
01.08.2012 0:00:00;479;"ยั";7346
01.08.2012 0:00:00;861;"สรา";1493
01.08.2012 0:00:00;5031;"ฬรา";4450
01.08.2012 0:00:00;5095;"ยั";25
01.08.2012 0:00:00;5272;"ฬรา";3973
01.08.2012 0:00:00;844;"ยั";7909
01.08.2012 0:00:00;872;"ยั";3689
01.08.2012 0:00:00;5139;"สรา";1036
01.08.2012 0:00:00;766;"สรา";4
01.08.2012 0:00:00;883;"ฬรา";23983
01.08.2012 0:00:00;733;"ยั";15
01.08.2012 0:00:00;5200;"สรา";1618
01.08.2012 0:00:00;5281;"ยั";24
01.08.2012 0:00:00;246;"ฬรา";4291
01.08.2012 0:00:00;5063;"ยั";10155
01.08.2012 0:00:00;5233;"ยั";4312
01.08.2012 0:00:00;5267;"ยั";3874
01.08.2012 0:00:00;5394;"ยั";23217
01.08.2012 0:00:00;146;"ยั";25
01.08.2012 0:00:00;762;"ยั";38036
01.08.2012 0:00:00;888;"สรา";2768
01.08.2012 0:00:00;955;"ยั";477
01.08.2012 0:00:00;468402;"ยั";2
01.08.2012 0:00:00;164;"ยั";11212
01.08.2012 0:00:00;293;"ยั";11963
01.08.2012 0:00:00;402;"สรา";86
01.08.2012 0:00:00;413;"สรา";28
01.08.2012 0:00:00;717;"ยั";23
01.08.2012 0:00:00;930;"สรา";6
01.08.2012 0:00:00;5351;"สรา";385
01.08.2012 0:00:00;491;"สรา";844
01.08.2012 0:00:00;834;"ยั";10109
01.08.2012 0:00:00;506327;"ฬรา";1630
01.08.2012 0:00:00;876;"ยั";19
01.08.2012 0:00:00;478867;"ฬรา";16
01.08.2012 0:00:00;420;"ยั";40
01.08.2012 0:00:00;833;"ยั";10101
01.08.2012 0:00:00;918;"ยั";6813
01.08.2012 0:00:00;5200;"ยั";10362
01.08.2012 0:00:00;469906;"สรา";39
01.08.2012 0:00:00;179;"ยั";35
01.08.2012 0:00:00;202;"ยั";20
01.08.2012 0:00:00;5062;"ยั";3
01.08.2012 0:00:00;5120;"ยั";6811
01.08.2012 0:00:00;5146;"ฬรา";654
01.08.2012 0:00:00;5150;"ยั";30862
01.08.2012 0:00:00;250;"ฬรา";4719
01.08.2012 0:00:00;751;"ฬรา";5465
01.08.2012 0:00:00;5142;"ยั";41
01.08.2012 0:00:00;841;"ยั";7414
01.08.2012 0:00:00;5033;"ยั";54
01.08.2012 0:00:00;5146;"ยั";35
01.08.2012 0:00:00;5218;"ฬรา";6969
01.08.2012 0:00:00;5253;"ยั";24
01.08.2012 0:00:00;5358;"ฬรา";2300
01.08.2012 0:00:00;5129;"สรา";1
01.08.2012 0:00:00;5241;"ยั";14
01.08.2012 0:00:00;5343;"ยั";2623
01.08.2012 0:00:00;468309;"ยั";1
01.08.2012 0:00:00;5330;"ฬรา";3706
01.08.2012 0:00:00;5356;"ยั";4509
01.08.2012 0:00:00;5393;"ยั";2605
01.08.2012 0:00:00;219;"ยั";5007
01.08.2012 0:00:00;478;"ยั";6
01.08.2012 0:00:00;497;"ยั";4068
01.08.2012 0:00:00;290;"ฬรา";6372
01.08.2012 0:00:00;222;"ยั";28
01.08.2012 0:00:00;761;"ยั";6
01.08.2012 0:00:00;796;"ฬรา";8656
01.08.2012 0:00:00;5020;"ยั";7
01.08.2012 0:00:00;509849;"ฬรา";1584
01.08.2012 0:00:00;5040;"ฬรา";2400
01.08.2012 0:00:00;5273;"ยั";5912
01.08.2012 0:00:00;506224;"ฬรา";2161
01.08.2012 0:00:00;165;"ยั";10710
01.08.2012 0:00:00;271;"ยั";14
01.08.2012 0:00:00;5396;"ยั";3285
01.08.2012 0:00:00;5317;"ยั";4813
01.08.2012 0:00:00;5173;"ยั";16
01.08.2012 0:00:00;5300;"ยั";3812
01.08.2012 0:00:00;209;"ยั";43
01.08.2012 0:00:00;718;"ยั";4405
01.08.2012 0:00:00;778;"ยั";3007
01.08.2012 0:00:00;797;"สรา";6716
01.08.2012 0:00:00;968;"ยั";3422
01.08.2012 0:00:00;883;"ยั";27500
01.08.2012 0:00:00;5030;"ยั";12106
01.08.2012 0:00:00;5070;"ยั";5911
01.08.2012 0:00:00;134;"ยั";6310
01.08.2012 0:00:00;5018;"สรา";1144
01.08.2012 0:00:00;5092;"ฬรา";3608
01.08.2012 0:00:00;5261;"ยั";41
01.08.2012 0:00:00;506281;"ฬรา";7349
01.08.2012 0:00:00;5154;"ยั";169
01.08.2012 0:00:00;836;"ยั";1
01.08.2012 0:00:00;935;"ยั";9802
01.08.2012 0:00:00;850;"สรา";9
01.08.2012 0:00:00;850;"ฬรา";6409
01.08.2012 0:00:00;5061;"ฬรา";4733
01.08.2012 0:00:00;293;"สรา";1479
01.08.2012 0:00:00;506261;"สรา";124
01.08.2012 0:00:00;5225;"ยั";6311
01.08.2012 0:00:00;5294;"ยั";8712
01.08.2012 0:00:00;5308;"ยั";25
01.08.2012 0:00:00;5309;"ยั";39
01.08.2012 0:00:00;241;"ยั";21
01.08.2012 0:00:00;980;"ยั";151
01.08.2012 0:00:00;5437;"ยั";4004
01.08.2012 0:00:00;5081;"ฬรา";4732
01.08.2012 0:00:00;5112;"ยั";9
01.08.2012 0:00:00;468658;"สรา";30
01.08.2012 0:00:00;5335;"สรา";2
01.08.2012 0:00:00;750;"ยั";6507
01.08.2012 0:00:00;764;"ยั";3004
01.08.2012 0:00:00;128;"ยั";910
01.08.2012 0:00:00;266;"ยั";8520
01.08.2012 0:00:00;5099;"ยั";17855
01.08.2012 0:00:00;5147;"ยั";36
01.08.2012 0:00:00;234;"สรา";3
01.08.2012 0:00:00;878;"สรา";4
01.08.2012 0:00:00;878;"ฬรา";5268
01.08.2012 0:00:00;893;"ยั";15
01.08.2012 0:00:00;5010;"ยั";21
01.08.2012 0:00:00;919;"ยั";15
01.08.2012 0:00:00;5228;"ยั";435
01.08.2012 0:00:00;418;"ยั";240
01.08.2012 0:00:00;176;"ยั";24
01.08.2012 0:00:00;250;"ยั";30
01.08.2012 0:00:00;848;"ยั";23
01.08.2012 0:00:00;5023;"ยั";250
01.08.2012 0:00:00;5430;"ยั";1159
01.08.2012 0:00:00;207;"ยั";3694
01.08.2012 0:00:00;5465;"ยั";14187
01.08.2012 0:00:00;123;"ยั";3510
01.08.2012 0:00:00;5026;"สรา";2
01.08.2012 0:00:00;5359;"ยั";2912
01.08.2012 0:00:00;750;"สรา";386
01.08.2012 0:00:00;756;"ฬรา";12404
01.08.2012 0:00:00;245;"ยั";8000
01.08.2012 0:00:00;234;"ยั";6
01.08.2012 0:00:00;763;"ยั";20500
01.08.2012 0:00:00;5382;"สรา";4003
01.08.2012 0:00:00;282;"ยั";11500
01.08.2012 0:00:00;284;"ยั";9604
01.08.2012 0:00:00;760;"ยั";21
01.08.2012 0:00:00;841;"สรา";2000
01.08.2012 0:00:00;122;"ยั";7808
01.08.2012 0:00:00;243;"ยั";466
01.08.2012 0:00:00;764;"สรา";4
01.08.2012 0:00:00;5073;"ยั";1
01.08.2012 0:00:00;968;"สรา";2001
01.08.2012 0:00:00;295;"ฬรา";3556
01.08.2012 0:00:00;772;"สรา";3
01.08.2012 0:00:00;484092;"สรา";119
01.08.2012 0:00:00;507188;"ฬรา";1411
01.08.2012 0:00:00;5044;"สรา";1
01.08.2012 0:00:00;5236;"สรา";8
01.08.2012 0:00:00;5486;"ยั";668
01.08.2012 0:00:00;880;"ยั";11001
01.08.2012 0:00:00;5255;"ฬรา";9977
01.08.2012 0:00:00;206;"สรา";1
01.08.2012 0:00:00;798;"ยั";12406
01.08.2012 0:00:00;5273;"ยั";11
01.08.2012 0:00:00;808;"ยั";7805
01.08.2012 0:00:00;5184;"สรา";9
01.08.2012 0:00:00;471;"ยั";19000
01.08.2012 0:00:00;479;"ยั";105
01.08.2012 0:00:00;5149;"ยั";4
01.08.2012 0:00:00;215;"ยั";243
01.08.2012 0:00:00;414;"สรา";1
01.08.2012 0:00:00;5318;"ยั";11
01.08.2012 0:00:00;5068;"ยั";4
01.08.2012 0:00:00;468196;"สรา";80
01.08.2012 0:00:00;5251;"สรา";2501
01.08.2012 0:00:00;978;"ยั";12806
01.08.2012 0:00:00;5124;"สรา";7
01.08.2012 0:00:00;793;"ยั";3406
01.08.2012 0:00:00;5303;"สรา";1
01.08.2012 0:00:00;468314;"ยั";3670
01.08.2012 0:00:00;5425;"ยั";6
01.08.2012 0:00:00;774;"ยั";29
01.08.2012 0:00:00;215;"ยั";9514
01.08.2012 0:00:00;708;"ยั";16006
01.08.2012 0:00:00;468639;"ฬรา";40
01.08.2012 0:00:00;781;"ยั";9503
01.08.2012 0:00:00;5294;"ยั";6
01.08.2012 0:00:00;469903;"ฬรา";1
01.08.2012 0:00:00;469041;"สรา";350
01.08.2012 0:00:00;5094;"ยั";18
01.08.2012 0:00:00;159;"ยั";8
01.08.2012 0:00:00;832;"ยั";21
01.08.2012 0:00:00;5308;"สรา";1
01.08.2012 0:00:00;5321;"ยั";3500
01.08.2012 0:00:00;487859;"สรา";193
01.08.2012 0:00:00;7771;"ยั";1095
01.08.2012 0:00:00;468198;"ยั";10
01.08.2012 0:00:00;5465;"ฬรา";5367
01.08.2012 0:00:00;5306;"ยั";72
01.08.2012 0:00:00;159;"ยั";25002
01.08.2012 0:00:00;5266;"ยั";1
01.08.2012 0:00:00;507914;"ฬรา";490
01.08.2012 0:00:00;5455;"ยั";21800
01.08.2012 0:00:00;851;"ยั";18191
01.08.2012 0:00:00;5268;"ยั";4251
01.08.2012 0:00:00;469031;"ยั";1
01.08.2012 0:00:00;5105;"ยั";2
01.08.2012 0:00:00;5121;"สรา";1
01.08.2012 0:00:00;762;"ยั";12
01.08.2012 0:00:00;859;"ยั";322
01.08.2012 0:00:00;5040;"สรา";1
01.08.2012 0:00:00;799;"ยั";5
01.08.2012 0:00:00;5200;"ยั";16
01.08.2012 0:00:00;5311;"ยั";16
01.08.2012 0:00:00;506344;"ฬรา";699
01.08.2012 0:00:00;786;"สรา";1
01.08.2012 0:00:00;404;"ยั";14001
01.08.2012 0:00:00;5401;"ยั";2012
01.08.2012 0:00:00;413;"ยั";1009
01.08.2012 0:00:00;809;"ยั";27501
01.08.2012 0:00:00;166;"ยั";1
01.08.2012 0:00:00;469904;"ยั";8
01.08.2012 0:00:00;469904;"ยั";3
01.08.2012 0:00:00;194;"ยั";23852
01.08.2012 0:00:00;5152;"ยั";135
01.08.2012 0:00:00;469904;"ฬรา";3
01.08.2012 0:00:00;5380;"ยั";5001
01.08.2012 0:00:00;5411;"ยั";40915
01.08.2012 0:00:00;507221;"ฬรา";1253
01.09.2012 0:00:00;702;"ฬรา";2860
01.09.2012 0:00:00;849;"ยั";28361
01.09.2012 0:00:00;5100;"สรา";1228
01.08.2012 0:00:00;468199;"ยั";4
01.08.2012 0:00:00;506308;"ฬรา";4511
01.08.2012 0:00:00;475;"ฬรา";21762
01.09.2012 0:00:00;266;"ฬรา";4981
01.09.2012 0:00:00;273;"ยั";19
01.09.2012 0:00:00;466;"สรา";934
01.09.2012 0:00:00;809;"ฬรา";10359
01.09.2012 0:00:00;258;"ฬรา";5346
01.09.2012 0:00:00;270;"ยั";5668
01.09.2012 0:00:00;294;"ฬรา";7822
01.09.2012 0:00:00;430;"ฬรา";23444
01.09.2012 0:00:00;762;"ยั";22
01.09.2012 0:00:00;827;"ฬรา";737671
01.09.2012 0:00:00;884;"ฬรา";26794
01.09.2012 0:00:00;5157;"ฬรา";9932
01.09.2012 0:00:00;5173;"ฬรา";5817
01.09.2012 0:00:00;5232;"ยั";7763
01.09.2012 0:00:00;5247;"ฬรา";4706
01.08.2012 0:00:00;5406;"ยั";94833
01.08.2012 0:00:00;190;"ยั";4
01.09.2012 0:00:00;133;"สรา";1336
01.09.2012 0:00:00;170;"ฬรา";16954
01.09.2012 0:00:00;178;"ฬรา";23591
01.09.2012 0:00:00;245;"ยั";19482
01.09.2012 0:00:00;425;"ยั";6804
01.09.2012 0:00:00;430;"ยั";14509
01.09.2012 0:00:00;298;"ฬรา";4768
01.09.2012 0:00:00;426;"ยั";20221
01.09.2012 0:00:00;833;"ฬรา";3464
01.08.2012 0:00:00;5305;"ยั";13
01.09.2012 0:00:00;5448;"ยั";216
01.09.2012 0:00:00;138;"ฬรา";55915
01.09.2012 0:00:00;178;"สรา";903
01.09.2012 0:00:00;183;"ยั";22
01.09.2012 0:00:00;229;"ยั";38
01.09.2012 0:00:00;269;"ยั";3994
01.09.2012 0:00:00;884;"ยั";30919
01.08.2012 0:00:00;5418;"ยั";20
01.08.2012 0:00:00;468320;"ฬรา";435
01.08.2012 0:00:00;468329;"สรา";123
01.09.2012 0:00:00;138;"ยั";7
01.09.2012 0:00:00;156;"สรา";623
01.09.2012 0:00:00;194;"ยั";18887
01.09.2012 0:00:00;930;"ฬรา";2262
01.09.2012 0:00:00;5012;"ฬรา";4793
01.09.2012 0:00:00;5190;"ยั";87
01.09.2012 0:00:00;5236;"ยั";25
01.09.2012 0:00:00;5257;"ฬรา";4917
01.09.2012 0:00:00;5269;"ยั";4
01.09.2012 0:00:00;5389;"สรา";1068
01.09.2012 0:00:00;117;"ยั";24455
01.09.2012 0:00:00;190;"สรา";1315
01.08.2012 0:00:00;5154;"ยั";153327
01.08.2012 0:00:00;468199;"ฬรา";414
01.09.2012 0:00:00;170;"ยั";4120
01.09.2012 0:00:00;178;"ยั";15511
01.09.2012 0:00:00;465;"สรา";751
01.09.2012 0:00:00;725;"ฬรา";5823
01.09.2012 0:00:00;912;"สรา";2323
01.08.2012 0:00:00;468323;"ยั";2
01.09.2012 0:00:00;5083;"ยั";8711
01.09.2012 0:00:00;5441;"ยั";39
01.09.2012 0:00:00;411;"ยั";19868
01.08.2012 0:00:00;469028;"ฬรา";3
01.08.2012 0:00:00;506198;"สรา";40
01.08.2012 0:00:00;506175;"ฬรา";480
01.08.2012 0:00:00;5406;"ยั";2
01.08.2012 0:00:00;507199;"ฬรา";844
01.09.2012 0:00:00;5050;"ยั";1670
01.09.2012 0:00:00;5269;"ยั";23712
01.09.2012 0:00:00;5380;"สรา";142
01.09.2012 0:00:00;7771;"สรา";1918
01.09.2012 0:00:00;166;"ยั";3476
01.09.2012 0:00:00;201;"สรา";2516
01.08.2012 0:00:00;468199;"ยั";160
01.08.2012 0:00:00;469901;"ยั";2
01.08.2012 0:00:00;508818;"ฬรา";41
01.08.2012 0:00:00;468329;"ยั";1
01.08.2012 0:00:00;126;"ยั";16851
01.09.2012 0:00:00;162;"ฬรา";4754
01.09.2012 0:00:00;167;"ฬรา";10506
01.09.2012 0:00:00;207;"ยั";2
01.09.2012 0:00:00;414;"ฬรา";2286
01.09.2012 0:00:00;491;"ยั";2906
01.09.2012 0:00:00;781;"ฬรา";33143
01.09.2012 0:00:00;826;"ฬรา";3072
01.09.2012 0:00:00;511066;"ฬรา";417
01.09.2012 0:00:00;164;"ฬรา";6598
01.09.2012 0:00:00;329;"ฬรา";27180
01.09.2012 0:00:00;896;"ฬรา";24773
01.09.2012 0:00:00;5250;"ฬรา";6104
01.09.2012 0:00:00;506333;"สรา";10
01.09.2012 0:00:00;165;"ฬรา";11242
01.09.2012 0:00:00;168;"ฬรา";6477
01.09.2012 0:00:00;190;"ยั";19149
01.09.2012 0:00:00;5113;"ฬรา";4020
01.09.2012 0:00:00;5128;"ฬรา";17270
01.09.2012 0:00:00;5135;"ฬรา";8491
