id;shop;adress;format;region;city
5307;5307 Краснодар СМ OZMALL;"г. Краснодар, ул. Крылатая, д. 2, ТРЦ ""OZ MALL""";Супермаркет;Южный;Краснодар
5308;5308 Ишимбай O'S Ишимбай;"г. Ишимбай, ул. Стахановская, д. 92, ТРК ""Ишимбай""";O'STIN;Уральский;Ишимбай
5309;5309 Ижевск O'S Флагман;"г. Ижевск, ул. Удмуртская, д. 255б, ТЦ ""Флагман""";O'STIN;Уральский;Ижевск
5310;5310 Воткинск O'S 1 мая;г. Воткинск, ул. 1 мая, д. 83;O'STIN;Уральский;Воткинск
5311;5311 Златоуст СМ Т 204;"г. Златоуст, ул. Таганайская, д. 204, ТЦ ""Катрин""";Супермаркет;Уральский;Златоуст
5312;"5312 ТРЦ ""Планета""";"г. Уфа, ТРЦ ""Планета"", улица Энтузиастов, д.20";Гипермаркет;Уральский;Уфа
5313;"5313 Иркутск O'S ""Сезон""";"г.Иркутск, ул.Свердлова, д.36, ТЦ ""Сезон""";O'STIN;Сибирский;Иркутск
5314;5314 Пермь O'S Юрша 82;г.Пермь, ул.Юрша, д.82;O'STIN;Уральский;Пермь
5315;"5315 Атырау O'S ""Тамаша""";"г. Атырау, ул. К. Сатпаева, д. 37, ТРЦ ""Тамаша""";O'STIN;Казахстанский;Атырау
5316;"5316 Костанай O'S ""Март""";"г. Костанай, ул. Аль Фараби, д. 48, ТЦ ""Март""";O'STIN;Казахстанский;Костанай
5317;"5317 Тверь O'S ""Вавилон""";"г.Тверь, ТЦ ""Вавилон"", б-р.Цанова, д.8";O'STIN;Южно-центральный;Тверь
5318;5318 Н.Новгород O'S МО;г.Нижний Новгород, ул. Бетанкура, д. 1, ТЦ «Седьмое Небо»;O'STIN;Северо-центральный;Нижний Новгород
5319;"5319 Волжский O'S ТЦ""ПЛ""";"г. Волжский, б-р Профсоюзов, д. 1Б, ТЦ ""Планета Лето""";O'STIN;Южный;Волжский
5320;5320 Коломна СМ ТЦ«Рио»;"г. Коломна, ул. Октябрьской Революции, д. 362, ТЦ ""Рио""";Супермаркет;Центральный;Коломна
5321;5321 Железногорск СМ Е26;"г. Железногорск, ул. Ленина, д. 57, ТРЦ ""Европа-26""";Супермаркет;Центральный;Железногорск(Крс)
5322;5322 СМ ТЦ«Тропа»;"г. Москва, ул. Профсоюзная, д. 118, ТЦ ""Тропа""";Супермаркет;Московский;Москва
5323;5323 Шымкент СМ ТЦ «А-Ф»;"г. Шымкент, Тамерлановское ш., д.19, ТЦ ""Аль Фараби""";Супермаркет;Казахстанский;Шымкент
